nohup: ignoring input
============================================================
WAM v2 — World Action Model with Temporal Dynamics
============================================================

[1/6] Loading multi-lap data (downsample=10, dt=0.050s = 20Hz)...
    Lap_0: 2231 pts (ds=10) -> train=1561, val=670
    Lap_1: 2145 pts (ds=10) -> train=1501, val=644
    skip VehicleDynamicsDataset_Nov2023_2023-11_10.csv (partial lap)
    Lap_11: 2351 pts (ds=10) -> train=1645, val=706
    Lap_2: 2129 pts (ds=10) -> train=1490, val=639
    Lap_3: 2207 pts (ds=10) -> train=1544, val=663
    Lap_4: 2225 pts (ds=10) -> train=1557, val=668
    skip VehicleDynamicsDataset_Nov2023_2023-11_5.csv (partial lap)
    Lap_6: 2701 pts (ds=10) -> train=1890, val=811
    Lap_7: 2501 pts (ds=10) -> train=1750, val=751
    Lap_8: 2221 pts (ds=10) -> train=1554, val=667
    Lap_9: 2891 pts (ds=10) -> train=2023, val=868
  Total: train=16515, val=7087 (10 laps)
  State dim: 18, Obs dim: 16, Action dim: 6
  Seq len: 64 (3.2s)
  Train sequences: 15875
  Val sequences: 6447
  Curriculum rollout: 5->30 steps (0.2s->1.5s), weight=0.15
  Dream val: 400 steps (20.0s) every 5 epochs
  Dream plots: 4 validation segments
  No early stopping. Checkpoints every 100 epochs.
  Device: cuda

[2/6] Building WAM v2...
  Obs encoder input: 16d (dynamic-only + sin/cos yaw)
  Temporal backend: gru
  SSM: d_model=96, layers=3, state_dim=96
  Decoder hidden: 192
  Parameters: 285,518

[3/6] Training with curriculum rollout + scheduled sampling...
  Compiling model with torch.compile() for faster autoregressive training...
  Epoch 270/2000 | train=0.027551 | val=0.258986 | dream=135.19m | rollout_k=30 | lr=2.9e-04 | traj_w=0.80
  Epoch 280/2000 | train=0.027620 | val=0.262437 | dream=130.75m | rollout_k=30 | lr=2.9e-04 | traj_w=0.80
  Epoch 290/2000 | train=0.026080 | val=0.263369 | dream=146.81m | rollout_k=30 | lr=2.9e-04 | traj_w=0.80
  Epoch 300/2000 | train=0.026683 | val=0.256595 | dream=180.71m | rollout_k=30 | lr=2.8e-04 | traj_w=0.80
  Epoch 310/2000 | train=0.025282 | val=0.257759 | dream=179.11m | rollout_k=30 | lr=2.8e-04 | traj_w=0.80
  Epoch 320/2000 | train=0.024771 | val=0.258989 | dream=184.40m | rollout_k=30 | lr=2.8e-04 | traj_w=0.80
  Epoch 330/2000 | train=0.024336 | val=0.258959 | dream=34.70m | rollout_k=30 | lr=2.8e-04 | traj_w=0.80
  Epoch 340/2000 | train=0.025076 | val=0.255544 | dream=126.89m | rollout_k=30 | lr=2.8e-04 | traj_w=0.80
  Epoch 350/2000 | train=0.024372 | val=0.258202 | dream=98.26m | rollout_k=30 | lr=2.8e-04 | traj_w=0.80
  Epoch 360/2000 | train=0.025109 | val=0.257208 | dream=85.23m | rollout_k=30 | lr=2.8e-04 | traj_w=0.80
  Epoch 370/2000 | train=0.022474 | val=0.258217 | dream=109.82m | rollout_k=30 | lr=2.8e-04 | traj_w=0.80
  Epoch 380/2000 | train=0.022738 | val=0.257397 | dream=169.90m | rollout_k=30 | lr=2.8e-04 | traj_w=0.80
  Epoch 390/2000 | train=0.022102 | val=0.262442 | dream=101.88m | rollout_k=30 | lr=2.7e-04 | traj_w=0.80
  Epoch 400/2000 | train=0.021733 | val=0.259078 | dream=53.51m | rollout_k=30 | lr=2.7e-04 | traj_w=0.80
  Epoch 410/2000 | train=0.021489 | val=0.258659 | dream=73.79m | rollout_k=30 | lr=2.7e-04 | traj_w=0.80
  Epoch 420/2000 | train=0.022318 | val=0.255911 | dream=156.23m | rollout_k=30 | lr=2.7e-04 | traj_w=0.80
  Epoch 430/2000 | train=0.021165 | val=0.255297 | dream=55.77m | rollout_k=30 | lr=2.7e-04 | traj_w=0.80
  Epoch 440/2000 | train=0.022065 | val=0.255676 | dream=129.32m | rollout_k=30 | lr=2.7e-04 | traj_w=0.80
  Epoch 450/2000 | train=0.020716 | val=0.252651 | dream=215.57m | rollout_k=30 | lr=2.7e-04 | traj_w=0.80
  Epoch 460/2000 | train=0.020620 | val=0.259999 | dream=26.04m | rollout_k=30 | lr=2.6e-04 | traj_w=0.80 *
  Epoch 470/2000 | train=0.020009 | val=0.254364 | dream=179.46m | rollout_k=30 | lr=2.6e-04 | traj_w=0.80
  Epoch 480/2000 | train=0.019990 | val=0.256616 | dream=88.20m | rollout_k=30 | lr=2.6e-04 | traj_w=0.80
  Epoch 490/2000 | train=0.019590 | val=0.254338 | dream=190.18m | rollout_k=30 | lr=2.6e-04 | traj_w=0.80
  Epoch 495/2000 | train=0.019075 | val=0.257379 | dream=25.66m | rollout_k=30 | lr=2.6e-04 | traj_w=0.80 *
  Epoch 500/2000 | train=0.019500 | val=0.258592 | dream=78.18m | rollout_k=30 | lr=2.6e-04 | traj_w=0.80
  Epoch 510/2000 | train=0.019456 | val=0.254340 | dream=208.43m | rollout_k=30 | lr=2.6e-04 | traj_w=0.80
  Epoch 515/2000 | train=0.019568 | val=0.255007 | dream=14.79m | rollout_k=30 | lr=2.5e-04 | traj_w=0.80 *
  Epoch 520/2000 | train=0.019860 | val=0.256170 | dream=83.37m | rollout_k=30 | lr=2.5e-04 | traj_w=0.80
  Epoch 530/2000 | train=0.018806 | val=0.253985 | dream=230.05m | rollout_k=30 | lr=2.5e-04 | traj_w=0.80
  Epoch 540/2000 | train=0.019178 | val=0.257606 | dream=40.06m | rollout_k=30 | lr=2.5e-04 | traj_w=0.80
  Epoch 550/2000 | train=0.020855 | val=0.257864 | dream=74.99m | rollout_k=30 | lr=2.5e-04 | traj_w=0.80
  Epoch 560/2000 | train=0.019373 | val=0.261344 | dream=37.17m | rollout_k=30 | lr=2.5e-04 | traj_w=0.80
  Epoch 570/2000 | train=0.018929 | val=0.253302 | dream=77.61m | rollout_k=30 | lr=2.5e-04 | traj_w=0.80
  Epoch 580/2000 | train=0.019349 | val=0.254061 | dream=170.04m | rollout_k=30 | lr=2.4e-04 | traj_w=0.80
