s_m,posE_m,posN_m,posU_m
729.8975769857627,-840.4442487379238,175.80003615585156,7.2862278879844755
730.3974686581939,-840.8731946278681,175.54349042608015,7.277205903610918
730.8973537022332,-841.3021878678148,175.28703669406192,7.26818699746674
731.3972367879156,-841.7312642504066,175.03072525919663,7.259186685769771
731.8971163385731,-842.1604191875422,174.7745511905191,7.250217202228158
732.3969969755343,-842.5896611170485,174.51851887069387,7.241302699032746
732.8968769231874,-843.0189214605341,174.2625171955064,7.232433545888913
733.3967533847286,-843.4482484079654,174.00663328520488,7.22358631687617
733.8966275002957,-843.8776632391416,173.75089950855758,7.214796000526709
734.3965002567326,-844.3071039062654,173.49521046149582,7.20604401442882
734.8963728937359,-844.7365982222776,173.239610195513,7.197338282557189
735.3962420664931,-845.1661340292276,172.98408521657086,7.1886684753252545
735.8961070717196,-845.5957306999651,172.72866888805493,7.180053194204637
736.395972420807,-846.0253645787502,172.473312884842,7.171485286560753
736.8958368750108,-846.4550582094033,172.21805882476156,7.162928349895747
737.3956989102707,-846.8847314826348,171.96277378537346,7.154414759040636
737.8955608943435,-847.314402131957,171.707482969856,7.145945063368122
738.3954211208166,-847.7441260153363,171.45228554359565,7.137465458818163
738.895280519561,-848.1738685098168,171.19712069308227,7.128997518501299
739.3951373515357,-848.6036269541946,170.94198740338987,7.120539596270624
739.8949931436367,-849.0333755096552,170.68683948596967,7.11208192445035
740.3948472351133,-849.4631595773544,170.43175449468694,7.1036311765528275
740.8946974092001,-849.8929540247132,170.17669482033526,7.095175877981277
741.3945483169458,-850.3227486848032,169.92163334964997,7.086742236764641
741.8943968211317,-850.7525682552525,169.66661829618423,7.078316888015994
742.3942445162107,-851.1823168170454,169.4114852387291,7.069889853758877
742.8940927548648,-851.6120862335987,169.15638618797215,7.061464618813866
743.3939372295589,-852.0418197647905,168.9012345658537,7.053024193349264
743.893779387638,-852.4715269210345,168.64604343166164,7.044572690783794
744.393619738399,-852.9012357609133,168.39085882878774,7.036116472064296
744.8934583128788,-853.3308854274916,168.13557908338672,7.027630239971505
745.3932928590465,-853.7605452546111,167.88032588792532,7.019097203640206
745.8931295164383,-854.1901519914616,167.6249810359259,7.010509870952224
746.3929661320985,-854.6197301006323,167.36958915973946,7.001891283250562
746.8928009276341,-855.0492089260956,167.1140363845785,6.993199884384376
747.3926337107513,-855.4786611520485,166.8584444082356,6.984462703378659
747.892463403784,-855.9080890806581,166.6028192654562,6.975678481942918
748.3922927613138,-856.3374338048212,166.34705618174695,6.966861481682699
748.8921177152181,-856.7666842331819,166.091144741777,6.958007714680079
749.3919408367948,-857.1958501279865,165.8350954908284,6.949143816678135
749.8917648774814,-857.6249402064798,165.57891700827142,6.9402916270223205
750.3915893046545,-858.0539720010931,165.32264025921344,6.931436961463973
750.8914111662552,-858.4828469970021,165.06610739555603,6.92254758117866
751.3912301793034,-858.9116550285889,164.8094677090918,6.913671254092129
751.8910479504956,-859.3403258691562,164.55260134235226,6.904795191627018
752.3908610621295,-859.7689027883804,164.2955877890245,6.895906756706531
752.8906730901814,-860.1973495788574,164.038359639741,6.887013482196672
753.3904812197924,-860.6256735414934,163.78093481688882,6.8781134801426775
753.890290104813,-861.0538788498999,163.52331171460835,6.869198741261008
754.3901000580215,-861.481940624867,163.2654477421836,6.860294929510317
754.8899126213007,-861.9098683221898,163.00735572133476,6.8514071260803515
755.3897263937421,-862.3375940532616,162.74892628405524,6.842534017912381
755.8895425807792,-862.7651347030586,162.49018446688663,6.833708733565663
756.389362814615,-863.1925418646044,162.23121299905222,6.824924471576451
756.8891859419559,-863.6197731141692,161.97194400033578,6.816194962725593
757.3890156963051,-864.0468274168263,161.71236871917446,6.807530130072615
757.8888442250721,-864.4736385502706,161.4523943665581,6.798919060506526
758.3886751166639,-864.9002799145351,161.1921345732407,6.790380531929404
758.8885157777233,-865.3267027417902,160.93149603051074,6.781906519436655
759.388361387406,-865.7528800698618,160.67044474286507,6.773495587540519
759.8882149960289,-866.1788754433858,160.4090790458039,6.7651562716714055
760.3880692208816,-866.6045909304619,160.14725441058383,6.756883995168511
760.8879341963242,-867.0300953663377,159.88506440945588,6.748675948336423
761.3878128190221,-867.4553662723364,159.62246805344097,6.740524399455637
761.8876927483589,-867.8803301201897,159.35937162326337,6.732404042364197
762.3875854182548,-868.305039249195,159.09583841967032,6.724336343857371
762.8874859430173,-868.7294965803123,158.831884278852,6.716291453342058
763.3873900214738,-869.1536509719841,158.56743644425012,6.708261356370195
763.8872998641224,-869.5775085856496,158.30250154887693,6.7002566497380345
764.3872165693691,-870.0010618772171,158.03706741401345,6.6922540603869605
764.8871404045158,-870.4242952154856,157.7711098631755,6.684256343328301
765.3870708412702,-870.8472782870975,157.50474187961925,6.676265094405594
765.8870050198092,-871.269871988211,157.23774957905474,6.668273968705344
766.3869449915744,-871.692122918044,156.97020477634214,6.660279835529538
766.8868826532407,-872.1140212845856,156.7021088436814,6.652279538496439
767.3868257337435,-872.5354931345785,156.43333293109234,6.64427502612923
767.8867687832634,-872.9566572516252,156.1640751891396,6.636268299336737
768.386714316699,-873.3773865899416,155.89413388257552,6.628265094195256
768.8866601980175,-873.797731912961,155.6235941174106,6.620269524955316
769.3866009694651,-874.2176442271127,155.35239168320447,6.612290611487279
769.8865437694425,-874.6371147184343,155.0805021964597,6.604327122471907
770.3864787242455,-875.056163644569,154.80797650340094,6.596408589646831
770.8864169404502,-875.4747098793435,154.5346727009923,6.588515493489739
771.3863493080405,-875.8928084188527,154.2606937562655,6.580671943838847
771.8862752314243,-876.3103934230742,153.98594291253718,6.572883042047881
772.3861914882173,-876.7275330337318,153.71053224414882,6.565151757280935
772.8861020937125,-877.1441322658253,153.4343138848921,6.557463368946128
773.3860107862504,-877.5601902528541,153.15728208741194,6.549858404157622
773.8859057002314,-877.9756953210027,152.87944452263503,6.542325080471308
774.3857903507122,-878.3906518460926,152.60080495065523,6.534859492850975
774.8856657226364,-878.8050526537328,152.3213545331547,6.527455288484611
775.3855267790802,-879.2188165676025,152.04098632602776,6.5200954134331095
775.8853808829167,-879.6319521145966,151.75970365984008,6.512801125643607
776.3852205816752,-880.0445462221844,151.47765133092827,6.50556851932043
776.8850490678947,-880.4564572095225,151.1946212126901,6.498370858813065
777.384872551541,-880.8677409115651,150.91068806241032,6.491215622221092
777.8846854576785,-881.2783441873803,150.62578911653594,6.484110576751259
778.3844906591053,-881.6882214768791,150.33985928837004,6.477040902689612
778.8842838275425,-882.0974331657968,150.05299751410092,6.470017560689584
779.3840781178535,-882.5059413520955,149.76513122059555,6.4630611666625155
779.8838584133309,-882.9136369526356,149.47613818740493,6.456156978435672
780.383640586948,-883.3206344702204,149.18615817885353,6.449313267034392
780.8834110935178,-883.7268382308773,148.89508533394869,6.44255582490259
781.3831807617411,-884.1323067148645,148.60298893332129,6.43586833585916
781.8829411737182,-884.5368830303044,148.30967184315034,6.429268413255931
782.3827032849131,-884.9406382089394,148.0152206836833,6.422753952430618
782.8824607195927,-885.3435177930346,147.71957889057038,6.416314666618899
783.3822153627025,-885.745560303764,147.4228023975139,6.409971477727556
783.881968429153,-886.146714411863,147.12482735951065,6.403695674276533
784.3817241731774,-886.5469521767768,146.82561645133708,6.397501511531527
784.8814726079155,-886.9462307753057,146.52513731730005,6.391386874309328
785.3812338851471,-887.3445588425778,146.22337651858922,6.38534490403487
785.8809878531066,-887.7419338256294,145.92037261556334,6.379362756674709
786.3807435575856,-888.1383029280266,145.61604970256698,6.373458228795903
786.8805009623045,-888.5336142868571,145.31035015931332,6.3676116566736916
787.3802570275654,-888.9279518197696,145.00339665540247,6.361816715912043
787.8800177403633,-889.321174666572,144.69500776647268,6.3560847011207935
788.3797818742216,-889.7132809526414,144.38519404260109,6.350400827722077
788.8795509910303,-890.1043576709875,144.07407333685683,6.344737176904481
789.3793171675342,-890.4942589667983,143.76148508669775,6.3390983326202175
789.8790928298841,-890.8830613586573,143.44751580103616,6.333468019732576
790.3788725554111,-891.270721745359,143.13213105075783,6.3278414824253035
790.8786677514314,-891.6572084901832,142.8152852864941,6.322185007526784
791.3784596251321,-892.0424621032337,142.49694719307246,6.3164903674611255
791.8782661831524,-892.4265078446095,142.17713071655157,6.310755795384251
792.3780769557366,-892.8093296813295,141.85584480339918,6.304958232847282
792.8778926041392,-893.1909495806133,141.53312591811104,6.299088314856014
793.3777177113157,-893.5712943747094,141.2088922285714,6.293130971868331
793.877542806263,-893.950337717064,140.88313964739785,6.287087296282981
794.3773688657274,-894.3280498679651,140.5558447504476,6.280949608475437
794.8771906403872,-894.7044691251622,140.22707223492318,6.274706030090592
795.3770265324288,-895.079585834282,139.89679503824695,6.268354111655359
795.8768600074773,-895.4533248376745,139.5649658160011,6.261871258427513
796.3766932159272,-895.8256685474696,139.23157440556722,6.255270842214037
796.8765271274373,-896.1965942855503,138.89660735400577,6.2485544225576195
797.3763527308937,-896.5660616323464,138.56004740428025,6.24170506033783
797.8761773355133,-896.9340875915162,138.22191635204103,6.234710757527178
798.3759974393488,-897.3005780892173,137.8821306619844,6.2276018809805915
798.875819736852,-897.6655674442392,137.54073278874816,6.220349850102446
799.3756355802171,-898.02904646209,137.19773993497452,6.212948288026554
799.875447532509,-898.3909597137499,136.85310396837903,6.205409292363729
800.3752506354574,-898.7512576916025,136.50679576131733,6.19771939029257
800.875045687613,-899.1099996057667,136.15889120410705,6.189861130091947
801.3748323976675,-899.4670957562098,135.80931395172345,6.181808832170771
801.8746153140623,-899.8225173315772,135.4580437117957,6.173581692656679
802.3743965522875,-900.1763335910967,135.1051633929803,6.1651661609354145
802.8741703910762,-900.5283721951333,134.75052489315098,6.156549569707674
803.3739366864253,-900.8787192875968,134.39423028086838,6.1477510455284765
803.8737056936726,-901.2273814307523,134.03628731891084,6.138772932127347
804.3734527143312,-901.5742182536284,133.67660977599974,6.129642319890337
804.8732158226678,-901.9192668537966,133.3151975141878,6.120379221687545
805.3729587089734,-902.2625291546383,132.9521194775021,6.110983237948394
805.8727131657572,-902.6038665338098,132.5872177140811,6.101495682529247
806.3724573222263,-902.9433888677164,132.22064282730776,6.091921807099816
806.872205913022,-903.2809523159061,131.85225913596506,6.0822766839176134
807.3719366342157,-903.6166120513375,131.48216534437677,6.072585391809987
